30/07 21:13:03.8  INFO   13828 FlashStream.cpp[130]         setBufferTime 3000ms on stream stream
30/07 21:13:05.5  INFO   13828 Server.cpp[124]              1 clients
30/07 21:13:21.8  ERROR  13828 FlashMainStream.cpp[149]     Method client releaseStream not found in application /live
30/07 21:13:21.8  ERROR  13828 FlashMainStream.cpp[149]     Method client FCPublish not found in application /live
30/07 21:13:21.8  NOTE   13828 MonaTiny.cpp[157]            Client publish stream
30/07 21:13:21.8  INFO   13828 Publication.cpp[105]         Publication stream started
30/07 21:13:21.8  INFO   13828 Publication.cpp[378]         Write stream publication properties {1.2.1: false, 1.3.1: false, 1.4.0: false, 1.4.1: false, 1.5.1: false, 1.7.1: false, 1.audiochannels: 2, 1.audiocodecid: mp4a, 1.audiodatarate: 160, 1.audiosamplerate: 44100, 1.audiosamplesize: 16, 1.duration: 0, 1.encoder: streamlabs-obs output module (libobs version 25.20.9), 1.fileSize: 0, 1.framerate: 60, 1.height: 720, 1.stereo: true, 1.videocodecid: avc1, 1.videodatarate: 6000, 1.width: 1280}
30/07 21:13:21.8  INFO   13828 Subscription.cpp[321]        Properties sent to one stream subscription
30/07 21:13:23.5  INFO   13828 Server.cpp[124]              2 clients
30/07 21:14:00.0  ERROR  13828 FlashMainStream.cpp[149]     Method client FCUnpublish not found in application /live
30/07 21:14:00.0  INFO   13828 Publication.cpp[160]         Publication stream stopped
30/07 21:14:00.0  NOTE   13828 MonaTiny.cpp[168]            Client unpublish stream
30/07 21:14:01.5  INFO   13828 Server.cpp[124]              1 clients
30/07 21:14:04.0  INFO   13828 MonaTiny.cpp[191]            RTMP 127.0.0.1:61054 unsubscribe to stream
30/07 21:14:05.5  INFO   13828 Server.cpp[124]              0 clients
30/07 21:14:12.8  INFO   13828 Server.cpp[175]              Server memory release
30/07 21:14:12.8  NOTE   13828 Server.cpp[179]              Server stopped
